0.000000000000000e+00 0.000000000000000e+00 -4.976340885176634e-01
1.600000000000000e-01 1.327826435547855e-02 -4.869207642585324e-01
3.200000000000000e-01 2.578294761214954e-02 -4.554147178314039e-01
4.800000000000000e-01 3.683297210778220e-02 -4.049395808404885e-01
6.400000000000000e-01 4.590969834479748e-02 -3.382936235629052e-01
8.000000000000000e-01 5.268875309458638e-02 -2.589498391469124e-01
9.600000000000000e-01 5.702997940548689e-02 -1.707397491302727e-01
1.120000000000000e+00 5.893440391885275e-02 -7.758495644683659e-02
1.280000000000000e+00 5.848657034179885e-02 1.668311643931306e-02
1.440000000000000e+00 5.580378767990520e-02 1.084093319004699e-01
1.600000000000000e+00 5.100981897673101e-02 1.941345313977803e-01
1.760000000000000e+00 4.424070791646771e-02 2.705983073092049e-01
1.920000000000000e+00 3.567813797122706e-02 3.347769627783758e-01
2.080000000000000e+00 2.559508465128531e-02 3.839915830096164e-01
2.240000000000000e+00 1.439314048130368e-02 4.160901166039251e-01
2.400000000000000e+00 2.612605618304674e-03 4.296731542833652e-01
2.560000000000000e+00 -9.095268205946304e-03 4.243074925581482e-01
2.720000000000000e+00 -2.003231679505952e-02 4.006636101231407e-01
2.880000000000000e+00 -2.954016470003328e-02 3.605261174639697e-01
3.040000000000000e+00 -3.708801078699955e-02 3.066564361789028e-01
3.200000000000000e+00 -4.233871558564432e-02 2.425250752325935e-01
3.360000000000000e+00 -4.517640058288435e-02 1.719648770414011e-01
3.520000000000000e+00 -4.569005014050256e-02 9.881574832841775e-02
3.680000000000000e+00 -4.412053546907095e-02 2.662969330631941e-02
3.840000000000000e+00 -4.078888273399545e-02 -4.151681077903779e-02
4.000000000000000e+00 -3.602814545502830e-02 -1.030906787693201e-01
4.160000000000000e+00 -3.013850746935939e-02 -1.560740506086853e-01
4.320000000000000e+00 -2.337621944165391e-02 -1.988897960244314e-01
4.480000000000000e+00 -1.597470365161449e-02 -2.303379883227961e-01
4.640000000000000e+00 -8.184747936173733e-03 -2.495878008739831e-01
4.800000000000000e+00 -3.139508111127242e-04 -2.562407558389247e-01
4.960000000000000e+00 7.254276511173170e-03 -2.504470230382901e-01
5.120000000000000e+00 1.407484627682094e-02 -2.330283974749752e-01
5.280000000000000e+00 1.968943478871827e-02 -2.055495006190593e-01
5.440000000000000e+00 2.369817255357028e-02 -1.702871624960100e-01
5.600000000000000e+00 2.583469743882716e-02 -1.300745295474824e-01
5.760000000000000e+00 2.602222059832453e-02 -8.803279923516116e-02
5.920000000000000e+00 2.439304886236823e-02 -4.723786186905075e-02
6.080000000000000e+00 2.126456228757188e-02 -1.039030999866088e-02
6.240000000000000e+00 1.707756723187345e-02 2.044175231275114e-02
6.400000000000000e+00 1.231405523040781e-02 4.395738492664704e-02
6.560000000000000e+00 7.417106006585274e-03 5.961944713073247e-02
6.720000000000000e+00 2.734156440297279e-03 6.753545277039792e-02
6.880000000000000e+00 -1.503341693198875e-03 6.827429884507209e-02
7.040000000000000e+00 -5.163007896282795e-03 6.268236064966076e-02
7.200000000000000e+00 -8.168597191501960e-03 5.175337396415795e-02
7.360000000000000e+00 -1.045035062062615e-02 3.658006691310981e-02
7.520000000000000e+00 -1.190935871413550e-02 1.838087843726661e-02
7.680000000000000e+00 -1.241100895342030e-02 -1.435849801139151e-03
7.840000000000000e+00 -1.181178406675485e-02 -2.122455306609363e-02
8.000000000000000e+00 -1.001135738806323e-02 -3.912310377649662e-02
