0.000000000000000e+00 0.000000000000000e+00 -4.999999999999999e-01
1.600000000000000e-01 5.871538693745808e-03 -4.982988422318567e-01
3.200000000000000e-01 1.164778593021988e-02 -4.932092417723887e-01
4.800000000000000e-01 1.723464155333857e-02 -4.847726887145798e-01
6.400000000000000e-01 2.254037358699488e-02 -4.730579063650749e-01
8.000000000000000e-01 2.747676644332535e-02 -4.581602154776991e-01
9.600000000000000e-01 3.196022655878102e-02 -4.402006531432647e-01
1.120000000000000e+00 3.591283207075956e-02 -4.193248551844103e-01
1.280000000000000e+00 3.926331382375235e-02 -3.957017132708116e-01
1.440000000000000e+00 4.194795582374898e-02 -3.695218202178993e-01
1.600000000000000e+00 4.391140423299134e-02 -3.409957190375479e-01
1.760000000000000e+00 4.510737510231860e-02 -3.103519732498893e-01
1.920000000000000e+00 4.549925226192866e-02 -2.778350777211187e-01
2.080000000000000e+00 4.506056811861540e-02 -2.437032308445991e-01
2.240000000000000e+00 4.377536152238130e-02 -2.082259902156287e-01
2.400000000000000e+00 4.163840835066096e-02 -1.716818350502392e-01
2.560000000000000e+00 3.865532199628146e-02 -1.343556594541941e-01
2.720000000000000e+00 3.484252251712325e-02 -9.653622125148610e-02
2.880000000000000e+00 3.022707479224080e-02 -5.851357142636152e-02
3.040000000000000e+00 2.484639761176613e-02 -2.057648931632413e-02
3.200000000000000e+00 1.874784718711754e-02 1.699005148438455e-02
3.360000000000000e+00 1.198818008501996e-02 5.390736198791676e-02
3.520000000000000e+00 4.632902045272162e-03 8.990543760929492e-02
3.680000000000000e+00 -3.244489479545677e-03 1.247252559974097e-01
3.840000000000000e+00 -1.156335994080616e-02 1.581209511700430e-01
4.000000000000000e+00 -2.023687917232385e-02 1.898618436112189e-01
4.160000000000000e+00 -2.917303838738838e-02 2.197343075827103e-01
4.320000000000000e+00 -3.827573043983532e-02 2.475434586818627e-01
4.480000000000000e+00 -4.744588033160128e-02 2.731146466251574e-01
4.640000000000000e+00 -5.658261234365541e-02 2.962947403295164e-01
4.800000000000000e+00 -6.558443972645339e-02 3.169531945781527e-01
4.960000000000000e+00 -7.435046261547490e-02 3.349828898704575e-01
5.120000000000000e+00 -8.278155974025120e-02 3.503007394407194e-01
5.280000000000000e+00 -9.078155957275574e-02 3.628480598624130e-01
5.440000000000000e+00 -9.825837681218996e-02 3.725907041070609e-01
5.600000000000000e+00 -1.051251005250191e-01 3.795189583728170e-01
5.760000000000000e+00 -1.113010208465080e-01 3.836472064117294e-01
5.920000000000000e+00 -1.167125818958812e-01 3.850133674403760e-01
6.080000000000000e+00 -1.212942494525672e-01 3.836781159912823e-01
6.240000000000000e+00 -1.249892829749715e-01 3.797238942283080e-01
6.400000000000000e+00 -1.277504027033413e-01 3.732537292854429e-01
6.560000000000000e+00 -1.295403438605272e-01 3.643898700741312e-01
6.720000000000000e+00 -1.303322913334064e-01 3.532722597200825e-01
6.880000000000000e+00 -1.301101896668642e-01 3.400568613192508e-01
7.040000000000000e+00 -1.288689247139889e-01 3.249138560291467e-01
7.200000000000000e+00 -1.266143748422315e-01 3.080257336231053e-01
7.360000000000000e+00 -1.233633311768758e-01 2.895852965212181e-01
7.520000000000000e+00 -1.191432879510996e-01 2.697935989645570e-01
7.680000000000000e+00 -1.139921056069653e-01 2.488578434139106e-01
7.840000000000000e+00 -1.079575508347544e-01 2.269892564280187e-01
8.000000000000000e+00 -1.010967192304659e-01 2.044009662093997e-01
