0.000000000000000e+00 0.000000000000000e+00 5.047448754813958e-01
1.600000000000000e-01 9.408153373967909e-03 4.934829828553994e-01
3.200000000000000e-01 1.828736975282221e-02 4.604205887131547e-01
4.800000000000000e-01 2.613877711338130e-02 4.075076545864250e-01
6.400000000000000e-01 3.259302573197884e-02 3.378886453427620e-01
8.000000000000000e-01 3.737097087598896e-02 2.553612657321451e-01
9.600000000000000e-01 4.034025718407671e-02 1.642068350013555e-01
1.120000000000000e+00 4.147781933514061e-02 6.878657616409233e-02
1.280000000000000e+00 4.085220777310480e-02 -2.668348883464639e-02
1.440000000000000e+00 3.859387783913371e-02 -1.182910119435160e-01
1.600000000000000e+00 3.486901544320854e-02 -2.025036356664121e-01
1.760000000000000e+00 2.986378311174185e-02 -2.761870773800232e-01
1.920000000000000e+00 2.377914727000701e-02 -3.366181089756286e-01
2.080000000000000e+00 1.683647115348669e-02 -3.815198071874078e-01
2.240000000000000e+00 9.288154759663120e-03 -4.091472566330941e-01
2.400000000000000e+00 1.427423789157636e-03 -4.184188442967282e-01
2.560000000000000e+00 -6.409068222262157e-03 -4.090690750701739e-01
2.720000000000000e+00 -1.384994374593921e-02 -3.817809938388335e-01
2.880000000000000e+00 -2.051013896788998e-02 -3.382524354069704e-01
3.040000000000000e+00 -2.602186603536995e-02 -2.811594316697779e-01
3.200000000000000e+00 -3.007036625127074e-02 -2.140003951948933e-01
3.360000000000000e+00 -3.242796369266252e-02 -1.408305001766065e-01
3.520000000000000e+00 -3.298018123340275e-02 -6.592018249254633e-02
3.680000000000000e+00 -3.173930108497015e-02 6.611384237228859e-03
3.840000000000000e+00 -2.884318154640320e-02 7.313162425207562e-02
4.000000000000000e+00 -2.453973903476823e-02 1.307496337763121e-01
4.160000000000000e+00 -1.915975276673099e-02 1.774593840805882e-01
4.320000000000000e+00 -1.308224763538338e-02 2.121627308081953e-01
4.480000000000000e+00 -6.697543546110338e-03 2.345873854120131e-01
4.640000000000000e+00 -3.731093777349266e-04 2.451332625005576e-01
4.800000000000000e+00 5.573353871287393e-03 2.446897065750589e-01
4.960000000000000e+00 1.089058789787207e-02 2.344644482237279e-01
5.120000000000000e+00 1.539913615237620e-02 2.158539018031971e-01
5.280000000000000e+00 1.898645968044565e-02 1.903671594783649e-01
5.440000000000000e+00 2.159479437789516e-02 1.595977445565544e-01
5.600000000000000e+00 2.320596180871268e-02 1.252228569953346e-01
5.760000000000000e+00 2.382757875318704e-02 8.900307967705234e-02
5.920000000000000e+00 2.348429372087919e-02 5.275757627596751e-02
6.080000000000000e+00 2.221603255475428e-02 1.829942595733035e-02
6.240000000000000e+00 2.008317859909629e-02 -1.267031360018533e-02
6.400000000000000e+00 1.717662675520336e-02 -3.869700774834844e-02
6.560000000000000e+00 1.362915137280575e-02 -5.871173240505839e-02
6.720000000000000e+00 9.623795975160077e-03 -7.214701913672041e-02
6.880000000000000e+00 5.395164707204980e-03 -7.900255499995662e-02
7.040000000000000e+00 1.220584370153424e-03 -7.984234329111965e-02
7.200000000000000e+00 -2.591598296785813e-03 -7.560575315041582e-02
7.360000000000000e+00 -5.832713187816630e-03 -6.838399250064051e-02
7.520000000000000e+00 -7.902987385362355e-03 -5.806263200042817e-02
7.680000000000000e+00 -9.466499536955972e-03 -4.744691970591927e-02
7.840000000000000e+00 -9.189490101589908e-03 -3.933141067131425e-02
8.000000000000000e+00 -8.821877914953587e-03 -2.570658709348591e-02
