0.000000000000000e+00 0.000000000000000e+00 -4.952551245186041e-01
1.600000000000000e-01 1.022567606588074e-02 -4.841943551238541e-01
3.200000000000000e-01 1.981747674164740e-02 -4.516646969830949e-01
4.800000000000000e-01 2.820764663667375e-02 -3.995352283154285e-01
6.400000000000000e-01 3.494950672686911e-02 -3.307357236798759e-01
8.000000000000000e-01 3.975076552821262e-02 -2.489887134801278e-01
9.600000000000000e-01 4.248269045380687e-02 -1.585121312350090e-01
1.120000000000000e+00 4.316363538452123e-02 -6.371108557543891e-02
1.280000000000000e+00 4.192566755928079e-02 3.108890722817834e-02
1.440000000000000e+00 3.897211153923150e-02 1.218468762102266e-01
1.600000000000000e+00 3.453732932285540e-02 2.049393030078108e-01
1.760000000000000e+00 2.885770453598825e-02 2.772290180945814e-01
1.920000000000000e+00 2.215927137461892e-02 3.360908895853487e-01
2.080000000000000e+00 1.466253936514906e-02 3.794217298274336e-01
2.240000000000000e+00 6.600229803077468e-03 4.056600904363654e-01
2.400000000000000e+00 -1.759978174838337e-03 4.138326013731420e-01
2.560000000000000e+00 -1.009710625489233e-02 4.036295331042604e-01
2.720000000000000e+00 -1.803140445717432e-02 3.754970475529645e-01
2.880000000000000e+00 -2.513704349580826e-02 3.307211299924056e-01
3.040000000000000e+00 -3.097366449067181e-02 2.714718233664345e-01
3.200000000000000e+00 -3.513256601775035e-02 2.007780283787289e-01
3.360000000000000e+00 -3.728928225549529e-02 1.224127836408799e-01
3.520000000000000e+00 -3.725214183751302e-02 4.068466265666215e-02
3.680000000000000e+00 -3.499661972829658e-02 -3.985071335546866e-02
3.840000000000000e+00 -3.067785876245347e-02 -1.147281788199087e-01
4.000000000000000e+00 -2.461804835869944e-02 -1.799171721463233e-01
4.160000000000000e+00 -1.727041118766809e-02 -2.321267283391719e-01
4.320000000000000e+00 -9.166211978888762e-03 -2.690310678247769e-01
4.480000000000000e+00 -8.544265408848145e-04 -2.893889603068894e-01
4.640000000000000e+00 7.155197650668826e-03 -2.930484700195515e-01
4.800000000000000e+00 1.443618935373035e-02 -2.808481379950166e-01
4.960000000000000e+00 2.067023208484602e-02 -2.544419580678443e-01
5.120000000000000e+00 2.565103433100456e-02 -2.160852517891934e-01
5.280000000000000e+00 2.926997857746313e-02 -1.684198792862703e-01
5.440000000000000e+00 3.149010027229855e-02 -1.142902293645393e-01
5.600000000000000e+00 3.231701728772685e-02 -5.660811657808497e-02
5.760000000000000e+00 3.177537421076090e-02 1.731495753406785e-03
5.920000000000000e+00 2.989724715488211e-02 5.789709464504805e-02
6.080000000000000e+00 2.672531245083469e-02 1.091529281622433e-01
6.240000000000000e+00 2.232930410302616e-02 1.529033710571491e-01
6.400000000000000e+00 1.683040070354439e-02 1.867706946961148e-01
6.560000000000000e+00 1.042562737470879e-02 2.087159435420440e-01
6.720000000000000e+00 3.403755225043645e-03 2.171972591812478e-01
6.880000000000000e+00 -3.854303224168978e-03 2.113448006843789e-01
7.040000000000000e+00 -1.089429702031459e-02 1.911202892316549e-01
7.200000000000000e+00 -1.722598223237334e-02 1.574251442523627e-01
7.360000000000000e+00 -2.237395794099863e-02 1.121255330132376e-01
7.520000000000000e+00 -2.593351843447061e-02 5.797480879882307e-02
7.680000000000000e+00 -2.762140653871507e-02 -1.568700699438296e-03
7.840000000000000e+00 -2.731190447495562e-02 -6.261152951357887e-02
8.000000000000000e+00 -2.505135766587336e-02 -1.211490527731144e-01
